ax1;ay1;az1;ax2;ay2;az2;ax3;ay3;az3;ax4;ay4;az4;ax5;ay5;az5;ax6;ay6;az6;ax7;ay7;az7;ax8;ay8;az8;ax9;ay9;az9;ax10;ay10;az10;ax11;ay11;az11;ax12;ay12;az12;ax13;ay13;az13;ax14;ay14;az14;ax15;ay15;az15;ax16;ay16;az16;ax17;ay17;az17;ax18;ay18;az18;ax19;ay19;az19;ax20;ay20;az20;ax21;ay21;az21;ax22;ay22;az22;ax23;ay23;az23;ax24;ay24;az24;ax25;ay25;az25;ax26;ay26;az26;ax27;ay27;az27;ax28;ay28;az28;ax29;ay29;az29;ax30;ay30;az30;ax31;ay31;az31;ax32;ay32;az32;ax33;ay33;az33;ax34;ay34;az34;ax35;ay35;az35;ax36;ay36;az36;ax37;ay37;az37;ax38;ay38;az38;ax39;ay39;az39;ax40;ay40;az40;ax41;ay41;az41;ax42;ay42;az42;ax43;ay43;az43;ax44;ay44;az44;ax45;ay45;az45;ax46;ay46;az46;ax47;ay47;az47;ax48;ay48;az48;ax49;ay49;az49;ax50;ay50;az50;ax51;ay51;az51;ax52;ay52;az52;ax53;ay53;az53;ax54;ay54;az54;ax55;ay55;az55;ax56;ay56;az56;ax57;ay57;az57;ax58;ay58;az58;ax59;ay59;az59;ax60;ay60;az60;ax61;ay61;az61;ax62;ay62;az62;ax63;ay63;az63;ax64;ay64;az64;ax65;ay65;az65;ax66;ay66;az66;ax67;ay67;az67;ax68;ay68;az68;ax69;ay69;az69;ax70;ay70;az70;ax71;ay71;az71;ax72;ay72;az72;ax73;ay73;az73;ax74;ay74;az74;ax75;ay75;az75;ax76;ay76;az76;ax77;ay77;az77;ax78;ay78;az78;ax79;ay79;az79;ax80;ay80;az80;varx;vary;varz
-0.84;-0.11;0.31;-0.83;-0.19;0.23;-0.84;-0.30;0.29;-0.80;-0.32;0.23;-0.80;-0.35;0.27;-0.77;-0.46;0.23;-0.76;-0.58;0.28;-0.74;-0.47;0.27;-0.74;-0.68;0.24;-0.75;-0.55;0.26;-0.78;-0.43;0.26;-0.78;-0.48;0.28;-0.79;-0.35;0.26;-0.84;-0.39;0.27;-0.81;-0.29;0.27;-0.83;-0.14;0.28;-0.80;-0.00;0.30;-0.83;-0.02;0.32;-0.81;-0.09;0.33;-0.82;-0.09;0.37;-0.82;-0.05;0.35;-0.84;-0.18;0.29;-0.82;-0.14;0.29;-0.85;-0.34;0.25;-0.81;-0.09;0.29;-0.81;-0.46;0.25;-0.81;-0.41;0.27;-0.77;-0.39;0.25;-0.75;-0.51;0.27;-0.74;-0.60;0.25;-0.74;-0.66;0.25;-0.74;-0.59;0.26;-0.76;-0.55;0.27;-0.77;-0.33;0.25;-0.81;-0.45;0.27;-0.80;-0.32;0.27;-0.80;-0.37;0.29;-0.83;-0.16;0.24;-0.84;-0.16;0.29;-0.84;-0.11;0.31;-0.86;-0.03;0.34;-0.83;-0.10;0.33;-0.82;-0.07;0.36;-0.83;-0.10;0.31;-0.84;-0.14;0.31;-0.84;-0.27;0.24;-0.83;-0.25;0.31;-0.80;-0.23;0.25;-0.80;-0.39;0.29;-0.81;-0.37;0.24;-0.76;-0.45;0.28;-0.77;-0.49;0.25;-0.73;-0.61;0.26;-0.74;-0.63;0.27;-0.75;-0.60;0.28;-0.76;-0.45;0.27;-0.78;-0.43;0.27;-0.80;-0.35;0.27;-0.81;-0.32;0.28;-0.84;-0.19;0.26;-0.85;0.24;0.27;-0.83;-0.04;0.27;-0.82;-0.08;0.35;-0.81;-0.06;0.31;-0.82;-0.04;0.34;-0.82;-0.09;0.33;-0.83;-0.05;0.30;-0.81;-0.17;0.32;-0.83;-0.21;0.25;-0.83;-0.25;0.27;-0.80;-0.43;0.25;-0.80;-0.41;0.28;-0.74;-0.46;0.26;-0.73;-0.68;0.26;-0.71;-0.72;0.25;-0.74;-0.64;0.26;-0.73;-0.49;0.25;-0.78;-0.47;0.27;-0.78;-0.37;0.27;-0.80;-0.36;0.27;0.00;0.04;0.00
-0.86;-0.03;0.34;-0.83;-0.10;0.33;-0.82;-0.07;0.36;-0.83;-0.10;0.31;-0.84;-0.14;0.31;-0.84;-0.27;0.24;-0.83;-0.25;0.31;-0.80;-0.23;0.25;-0.80;-0.39;0.29;-0.81;-0.37;0.24;-0.76;-0.45;0.28;-0.77;-0.49;0.25;-0.73;-0.61;0.26;-0.74;-0.63;0.27;-0.75;-0.60;0.28;-0.76;-0.45;0.27;-0.78;-0.43;0.27;-0.80;-0.35;0.27;-0.81;-0.32;0.28;-0.84;-0.19;0.26;-0.85;0.24;0.27;-0.83;-0.04;0.27;-0.82;-0.08;0.35;-0.81;-0.06;0.31;-0.82;-0.04;0.34;-0.82;-0.09;0.33;-0.83;-0.05;0.30;-0.81;-0.17;0.32;-0.83;-0.21;0.25;-0.83;-0.25;0.27;-0.80;-0.43;0.25;-0.80;-0.41;0.28;-0.74;-0.46;0.26;-0.73;-0.68;0.26;-0.71;-0.72;0.25;-0.74;-0.64;0.26;-0.73;-0.49;0.25;-0.78;-0.47;0.27;-0.78;-0.37;0.27;-0.80;-0.36;0.27;-0.81;-0.27;0.26;-0.84;-0.21;0.25;-0.83;-0.21;0.28;-0.83;-0.07;0.29;-0.84;-0.07;0.35;-0.82;-0.09;0.32;-0.82;-0.02;0.33;-0.83;-0.11;0.33;-0.85;-0.13;0.29;-0.82;-0.30;0.31;-0.82;-0.23;0.28;-0.79;-0.17;0.24;-0.80;-0.41;0.24;-0.78;-0.43;0.26;-0.75;-0.53;0.26;-0.72;-0.64;0.28;-0.71;-0.73;0.26;-0.73;-0.72;0.27;-0.75;-0.39;0.27;-0.77;-0.41;0.26;-0.80;-0.32;0.25;-0.80;-0.34;0.27;-0.82;-0.28;0.26;-0.83;-0.22;0.28;-0.84;-0.30;0.26;-0.82;-0.11;0.31;-0.60;0.10;0.37;-0.82;-0.07;0.30;-0.82;-0.09;0.37;-0.82;-0.05;0.33;-0.84;-0.09;0.30;-0.82;-0.17;0.30;-0.84;-0.28;0.27;-0.81;-0.21;0.27;-0.79;-0.34;0.25;-0.80;-0.40;0.24;-0.77;-0.46;0.24;-0.75;-0.57;0.27;-0.69;-0.71;0.29;-0.74;-0.67;0.28;0.00;0.05;0.00
-0.81;-0.27;0.26;-0.84;-0.21;0.25;-0.83;-0.21;0.28;-0.83;-0.07;0.29;-0.84;-0.07;0.35;-0.82;-0.09;0.32;-0.82;-0.02;0.33;-0.83;-0.11;0.33;-0.85;-0.13;0.29;-0.82;-0.30;0.31;-0.82;-0.23;0.28;-0.79;-0.17;0.24;-0.80;-0.41;0.24;-0.78;-0.43;0.26;-0.75;-0.53;0.26;-0.72;-0.64;0.28;-0.71;-0.73;0.26;-0.73;-0.72;0.27;-0.75;-0.39;0.27;-0.77;-0.41;0.26;-0.80;-0.32;0.25;-0.80;-0.34;0.27;-0.82;-0.28;0.26;-0.83;-0.22;0.28;-0.84;-0.30;0.26;-0.82;-0.11;0.31;-0.60;0.10;0.37;-0.82;-0.07;0.30;-0.82;-0.09;0.37;-0.82;-0.05;0.33;-0.84;-0.09;0.30;-0.82;-0.17;0.30;-0.84;-0.28;0.27;-0.81;-0.21;0.27;-0.79;-0.34;0.25;-0.80;-0.40;0.24;-0.77;-0.46;0.24;-0.75;-0.57;0.27;-0.69;-0.71;0.29;-0.74;-0.67;0.28;-0.75;-0.54;0.24;-0.74;-0.47;0.27;-0.79;-0.39;0.26;-0.80;-0.35;0.27;-0.82;-0.33;0.27;-0.82;-0.24;0.29;-0.84;-0.02;0.29;-0.82;-0.05;0.29;-0.86;-0.13;0.30;-0.79;0.10;0.36;-0.83;-0.08;0.36;-0.82;-0.02;0.36;-0.84;-0.08;0.32;-0.82;-0.08;0.29;-0.84;-0.30;0.25;-0.81;-0.27;0.23;-0.78;-0.25;0.25;-0.80;-0.35;0.20;-0.76;-0.69;0.26;-0.71;-0.54;0.29;-0.76;-0.68;0.26;-0.74;-0.61;0.26;-0.75;-0.43;0.25;-0.78;-0.44;0.25;-0.78;-0.43;0.27;-0.81;-0.34;0.27;-0.82;-0.34;0.26;-0.82;-0.23;0.28;-0.82;-0.14;0.23;-0.83;-0.03;0.29;-0.82;0.02;0.37;-0.82;-0.11;0.34;-0.84;-0.08;0.34;-0.84;-0.04;0.31;-0.84;-0.11;0.31;-0.81;-0.18;0.26;-0.82;-0.30;0.31;-0.83;-0.35;0.19;-0.81;-0.34;0.32;-0.75;-0.16;0.19;0.00;0.04;0.00
-0.75;-0.54;0.24;-0.74;-0.47;0.27;-0.79;-0.39;0.26;-0.80;-0.35;0.27;-0.82;-0.33;0.27;-0.82;-0.24;0.29;-0.84;-0.02;0.29;-0.82;-0.05;0.29;-0.86;-0.13;0.30;-0.79;0.10;0.36;-0.83;-0.08;0.36;-0.82;-0.02;0.36;-0.84;-0.08;0.32;-0.82;-0.08;0.29;-0.84;-0.30;0.25;-0.81;-0.27;0.23;-0.78;-0.25;0.25;-0.80;-0.35;0.20;-0.76;-0.69;0.26;-0.71;-0.54;0.29;-0.76;-0.68;0.26;-0.74;-0.61;0.26;-0.75;-0.43;0.25;-0.78;-0.44;0.25;-0.78;-0.43;0.27;-0.81;-0.34;0.27;-0.82;-0.34;0.26;-0.82;-0.23;0.28;-0.82;-0.14;0.23;-0.83;-0.03;0.29;-0.82;0.02;0.37;-0.82;-0.11;0.34;-0.84;-0.08;0.34;-0.84;-0.04;0.31;-0.84;-0.11;0.31;-0.81;-0.18;0.26;-0.82;-0.30;0.31;-0.83;-0.35;0.19;-0.81;-0.34;0.32;-0.75;-0.16;0.19;-0.78;-0.58;0.27;-0.78;-0.39;0.27;-0.75;-0.56;0.26;-0.75;-0.61;0.27;-0.76;-0.58;0.27;-0.77;-0.53;0.28;-0.77;-0.42;0.27;-0.79;-0.39;0.26;-0.81;-0.28;0.27;-0.82;-0.24;0.26;-0.78;-0.13;0.32;-0.84;-0.03;0.26;-0.94;0.34;0.26;-0.80;-0.10;0.31;-0.79;-0.04;0.38;-0.85;-0.08;0.33;-0.83;-0.10;0.28;-0.84;-0.20;0.31;-0.83;-0.18;0.24;-0.82;-0.23;0.29;-0.81;-0.29;0.21;-0.80;-0.43;0.28;-0.78;-0.39;0.24;-0.73;-0.57;0.27;-0.74;-0.58;0.26;-0.75;-0.65;0.26;-0.74;-0.55;0.26;-0.77;-0.44;0.26;-0.78;-0.41;0.26;-0.79;-0.39;0.27;-0.81;-0.38;0.28;-0.84;-0.31;0.25;-0.82;-0.19;0.27;-0.82;-0.15;0.29;-0.83;-0.04;0.32;-0.82;-0.00;0.33;-0.81;-0.15;0.36;-0.82;-0.09;0.40;-0.83;-0.07;0.30;-0.84;-0.13;0.35;0.00;0.04;0.00
-0.78;-0.58;0.27;-0.78;-0.39;0.27;-0.75;-0.56;0.26;-0.75;-0.61;0.27;-0.76;-0.58;0.27;-0.77;-0.53;0.28;-0.77;-0.42;0.27;-0.79;-0.39;0.26;-0.81;-0.28;0.27;-0.82;-0.24;0.26;-0.78;-0.13;0.32;-0.84;-0.03;0.26;-0.94;0.34;0.26;-0.80;-0.10;0.31;-0.79;-0.04;0.38;-0.85;-0.08;0.33;-0.83;-0.10;0.28;-0.84;-0.20;0.31;-0.83;-0.18;0.24;-0.82;-0.23;0.29;-0.81;-0.29;0.21;-0.80;-0.43;0.28;-0.78;-0.39;0.24;-0.73;-0.57;0.27;-0.74;-0.58;0.26;-0.75;-0.65;0.26;-0.74;-0.55;0.26;-0.77;-0.44;0.26;-0.78;-0.41;0.26;-0.79;-0.39;0.27;-0.81;-0.38;0.28;-0.84;-0.31;0.25;-0.82;-0.19;0.27;-0.82;-0.15;0.29;-0.83;-0.04;0.32;-0.82;-0.00;0.33;-0.81;-0.15;0.36;-0.82;-0.09;0.40;-0.83;-0.07;0.30;-0.84;-0.13;0.35;-0.80;-0.25;0.27;-0.83;-0.26;0.29;-0.80;-0.37;0.24;-0.80;-0.36;0.26;-0.78;-0.48;0.24;-0.73;-0.56;0.28;-0.73;-0.66;0.27;-0.74;-0.69;0.25;-0.74;-0.55;0.27;-0.76;-0.42;0.25;-0.77;-0.46;0.26;-0.79;-0.35;0.27;-0.82;-0.35;0.27;-0.81;-0.37;0.30;-0.83;-0.14;0.27;-0.82;-0.08;0.32;-0.82;-0.07;0.33;-0.80;-0.05;0.32;-0.82;-0.10;0.34;-0.82;-0.02;0.35;-0.83;-0.04;0.31;-0.83;-0.16;0.31;-0.82;-0.22;0.29;-0.82;-0.22;0.27;-0.81;-0.34;0.23;-0.80;-0.40;0.27;-0.76;-0.41;0.25;-0.73;-0.63;0.28;-0.72;-0.70;0.26;-0.72;-0.70;0.28;-0.75;-0.49;0.27;-0.77;-0.48;0.26;-0.78;-0.41;0.27;-0.80;-0.38;0.27;-0.81;-0.31;0.27;-0.81;-0.24;0.28;-0.84;-0.16;0.30;-0.82;-0.13;0.31;-0.81;0.00;0.33;-0.79;0.00;0.29;0.00;0.04;0.00
-0.80;-0.25;0.27;-0.83;-0.26;0.29;-0.80;-0.37;0.24;-0.80;-0.36;0.26;-0.78;-0.48;0.24;-0.73;-0.56;0.28;-0.73;-0.66;0.27;-0.74;-0.69;0.25;-0.74;-0.55;0.27;-0.76;-0.42;0.25;-0.77;-0.46;0.26;-0.79;-0.35;0.27;-0.82;-0.35;0.27;-0.81;-0.37;0.30;-0.83;-0.14;0.27;-0.82;-0.08;0.32;-0.82;-0.07;0.33;-0.80;-0.05;0.32;-0.82;-0.10;0.34;-0.82;-0.02;0.35;-0.83;-0.04;0.31;-0.83;-0.16;0.31;-0.82;-0.22;0.29;-0.82;-0.22;0.27;-0.81;-0.34;0.23;-0.80;-0.40;0.27;-0.76;-0.41;0.25;-0.73;-0.63;0.28;-0.72;-0.70;0.26;-0.72;-0.70;0.28;-0.75;-0.49;0.27;-0.77;-0.48;0.26;-0.78;-0.41;0.27;-0.80;-0.38;0.27;-0.81;-0.31;0.27;-0.81;-0.24;0.28;-0.84;-0.16;0.30;-0.82;-0.13;0.31;-0.81;0.00;0.33;-0.79;0.00;0.29;-0.82;-0.11;0.39;-0.83;-0.03;0.35;-0.84;-0.09;0.32;-0.82;-0.12;0.27;-0.84;-0.24;0.28;-0.80;-0.18;0.25;-0.81;-0.40;0.23;-0.80;-0.40;0.26;-0.74;-0.47;0.24;-0.71;-0.68;0.28;-0.71;-0.74;0.25;-0.71;-0.74;0.26;-0.73;-0.47;0.27;-0.77;-0.43;0.25;-0.79;-0.38;0.26;-0.81;-0.36;0.25;-0.80;-0.30;0.27;-0.82;-0.27;0.29;-0.82;-0.22;0.28;-0.85;-0.14;0.31;-0.84;0.13;0.32;-0.85;-0.10;0.34;-0.78;-0.02;0.40;-0.84;-0.14;0.36;-0.83;-0.01;0.33;-0.85;-0.15;0.29;-0.82;-0.22;0.32;-0.84;-0.41;0.27;-0.81;-0.06;0.28;-0.79;-0.35;0.25;-0.79;-0.47;0.27;-0.76;-0.44;0.24;-0.75;-0.58;0.24;-0.72;-0.65;0.25;-0.71;-0.71;0.28;-0.75;-0.53;0.26;-0.76;-0.47;0.26;-0.77;-0.42;0.27;-0.80;-0.36;0.26;-0.81;-0.35;0.27;0.00;0.04;0.00
-0.82;0.03;0.32;-0.80;0.02;0.31;-0.85;-0.06;0.30;-0.83;-0.07;0.24;-0.84;-0.20;0.26;-0.83;-0.31;0.19;-0.83;-0.24;0.21;-0.78;-0.36;0.19;-0.74;-0.52;0.23;-0.76;-0.63;0.22;-0.71;-0.75;0.20;-0.71;-0.73;0.23;-0.76;-0.48;0.23;-0.78;-0.38;0.23;-0.80;-0.33;0.23;-0.83;-0.34;0.25;-0.84;-0.33;0.26;-0.83;-0.13;0.27;-0.82;0.02;0.26;-0.74;0.03;0.40;-0.81;-0.06;0.30;-0.84;0.00;0.32;-0.83;-0.02;0.28;-0.83;-0.12;0.28;-0.84;-0.23;0.23;-0.82;-0.21;0.21;-0.79;-0.37;0.21;-0.79;-0.42;0.20;-0.76;-0.48;0.21;-0.72;-0.69;0.24;-0.71;-0.78;0.22;-0.75;-0.65;0.23;-0.76;-0.50;0.23;-0.77;-0.42;0.26;-0.80;-0.28;0.21;-0.83;-0.30;0.24;-0.81;-0.31;0.27;-0.84;-0.21;0.25;-0.83;-0.01;0.26;-0.84;-0.01;0.28;-0.79;0.06;0.29;-0.81;-0.03;0.33;-0.83;-0.04;0.30;-0.86;-0.19;0.29;-0.84;-0.17;0.23;-0.83;-0.20;0.27;-0.81;-0.22;0.20;-0.82;-0.34;0.23;-0.79;-0.39;0.23;-0.76;-0.50;0.21;-0.75;-0.59;0.21;-0.72;-0.72;0.22;-0.73;-0.67;0.26;-0.76;-0.53;0.25;-0.77;-0.35;0.23;-0.81;-0.28;0.23;-0.84;-0.32;0.23;-0.83;-0.29;0.26;-0.82;-0.07;0.27;-0.83;0.03;0.28;-0.84;0.00;0.29;-0.81;0.12;0.30;-0.82;-0.02;0.31;-0.82;0.01;0.34;-0.85;-0.10;0.27;-0.83;-0.15;0.28;-0.84;-0.18;0.20;-0.82;-0.18;0.22;-0.81;-0.31;0.20;-0.79;-0.50;0.22;-0.73;-0.61;0.22;-0.67;-0.76;0.23;-0.75;-0.78;0.24;-0.75;-0.53;0.23;-0.77;-0.41;0.25;-0.80;-0.32;0.23;-0.82;-0.30;0.24;-0.83;-0.27;0.23;-0.83;-0.19;0.25;-0.83;-0.16;0.26;0.00;0.06;0.00
-0.79;0.06;0.29;-0.81;-0.03;0.33;-0.83;-0.04;0.30;-0.86;-0.19;0.29;-0.84;-0.17;0.23;-0.83;-0.20;0.27;-0.81;-0.22;0.20;-0.82;-0.34;0.23;-0.79;-0.39;0.23;-0.76;-0.50;0.21;-0.75;-0.59;0.21;-0.72;-0.72;0.22;-0.73;-0.67;0.26;-0.76;-0.53;0.25;-0.77;-0.35;0.23;-0.81;-0.28;0.23;-0.84;-0.32;0.23;-0.83;-0.29;0.26;-0.82;-0.07;0.27;-0.83;0.03;0.28;-0.84;0.00;0.29;-0.81;0.12;0.30;-0.82;-0.02;0.31;-0.82;0.01;0.34;-0.85;-0.10;0.27;-0.83;-0.15;0.28;-0.84;-0.18;0.20;-0.82;-0.18;0.22;-0.81;-0.31;0.20;-0.79;-0.50;0.22;-0.73;-0.61;0.22;-0.67;-0.76;0.23;-0.75;-0.78;0.24;-0.75;-0.53;0.23;-0.77;-0.41;0.25;-0.80;-0.32;0.23;-0.82;-0.30;0.24;-0.83;-0.27;0.23;-0.83;-0.19;0.25;-0.83;-0.16;0.26;-0.84;-0.14;0.30;-0.95;-0.12;0.26;-0.81;-0.05;0.31;-0.83;-0.04;0.32;-0.83;-0.07;0.30;-0.83;-0.13;0.27;-0.83;-0.14;0.25;-0.83;-0.29;0.22;-0.81;-0.17;0.24;-0.79;-0.38;0.22;-0.78;-0.44;0.21;-0.75;-0.54;0.23;-0.73;-0.68;0.23;-0.73;-0.71;0.22;-0.75;-0.62;0.23;-0.76;-0.50;0.26;-0.78;-0.34;0.25;-0.83;-0.24;0.22;-0.83;-0.33;0.23;-0.83;-0.19;0.26;-0.83;-0.19;0.23;-0.84;-0.13;0.28;-0.82;0.01;0.29;-0.81;-0.04;0.31;-0.84;-0.05;0.31;-0.84;-0.08;0.29;-0.84;-0.16;0.24;-0.83;-0.26;0.25;-0.80;-0.20;0.22;-0.80;-0.24;0.20;-0.77;-0.45;0.20;-0.73;-0.58;0.20;-0.74;-0.71;0.22;-0.71;-0.77;0.21;-0.73;-0.63;0.23;-0.76;-0.43;0.23;-0.79;-0.37;0.23;-0.80;-0.28;0.23;-0.83;-0.26;0.23;-0.83;-0.30;0.24;0.00;0.05;0.00
-0.84;-0.14;0.30;-0.95;-0.12;0.26;-0.81;-0.05;0.31;-0.83;-0.04;0.32;-0.83;-0.07;0.30;-0.83;-0.13;0.27;-0.83;-0.14;0.25;-0.83;-0.29;0.22;-0.81;-0.17;0.24;-0.79;-0.38;0.22;-0.78;-0.44;0.21;-0.75;-0.54;0.23;-0.73;-0.68;0.23;-0.73;-0.71;0.22;-0.75;-0.62;0.23;-0.76;-0.50;0.26;-0.78;-0.34;0.25;-0.83;-0.24;0.22;-0.83;-0.33;0.23;-0.83;-0.19;0.26;-0.83;-0.19;0.23;-0.84;-0.13;0.28;-0.82;0.01;0.29;-0.81;-0.04;0.31;-0.84;-0.05;0.31;-0.84;-0.08;0.29;-0.84;-0.16;0.24;-0.83;-0.26;0.25;-0.80;-0.20;0.22;-0.80;-0.24;0.20;-0.77;-0.45;0.20;-0.73;-0.58;0.20;-0.74;-0.71;0.22;-0.71;-0.77;0.21;-0.73;-0.63;0.23;-0.76;-0.43;0.23;-0.79;-0.37;0.23;-0.80;-0.28;0.23;-0.83;-0.26;0.23;-0.83;-0.30;0.24;-0.79;0.00;0.27;-0.83;-0.03;0.25;-0.90;-0.04;0.22;-0.82;-0.10;0.26;-0.81;-0.05;0.33;-0.85;-0.07;0.29;-0.82;-0.09;0.26;-0.83;-0.22;0.27;-0.83;-0.21;0.24;-0.82;-0.29;0.22;-0.82;-0.33;0.22;-0.80;-0.37;0.22;-0.76;-0.48;0.23;-0.74;-0.57;0.23;-0.77;-0.62;0.20;-0.70;-0.67;0.20;-0.71;-0.75;0.24;-0.77;-0.43;0.23;-0.79;-0.33;0.24;-0.81;-0.29;0.23;-0.83;-0.26;0.23;-0.81;-0.14;0.24;-0.84;-0.24;0.22;-0.84;-0.12;0.28;-0.85;0.07;0.29;-0.81;-0.02;0.31;-0.84;-0.07;0.33;-0.83;-0.06;0.30;-0.84;-0.17;0.28;-0.82;-0.21;0.27;-0.83;-0.23;0.20;-0.81;-0.19;0.22;-0.82;-0.37;0.22;-0.77;-0.43;0.23;-0.76;-0.52;0.20;-0.74;-0.65;0.20;-0.70;-0.76;0.22;-0.75;-0.75;0.19;-0.70;-0.68;0.23;-0.77;-0.21;0.21;0.00;0.05;0.00
-0.79;0.00;0.27;-0.83;-0.03;0.25;-0.90;-0.04;0.22;-0.82;-0.10;0.26;-0.81;-0.05;0.33;-0.85;-0.07;0.29;-0.82;-0.09;0.26;-0.83;-0.22;0.27;-0.83;-0.21;0.24;-0.82;-0.29;0.22;-0.82;-0.33;0.22;-0.80;-0.37;0.22;-0.76;-0.48;0.23;-0.74;-0.57;0.23;-0.77;-0.62;0.20;-0.70;-0.67;0.20;-0.71;-0.75;0.24;-0.77;-0.43;0.23;-0.79;-0.33;0.24;-0.81;-0.29;0.23;-0.83;-0.26;0.23;-0.81;-0.14;0.24;-0.84;-0.24;0.22;-0.84;-0.12;0.28;-0.85;0.07;0.29;-0.81;-0.02;0.31;-0.84;-0.07;0.33;-0.83;-0.06;0.30;-0.84;-0.17;0.28;-0.82;-0.21;0.27;-0.83;-0.23;0.20;-0.81;-0.19;0.22;-0.82;-0.37;0.22;-0.77;-0.43;0.23;-0.76;-0.52;0.20;-0.74;-0.65;0.20;-0.70;-0.76;0.22;-0.75;-0.75;0.19;-0.70;-0.68;0.23;-0.77;-0.21;0.21;-0.84;-0.19;0.20;-0.83;-0.28;0.23;-0.83;-0.29;0.25;-0.86;-0.10;0.22;-0.83;-0.23;0.29;-0.79;0.04;0.40;-0.81;0.01;0.27;-0.84;-0.05;0.33;-0.84;-0.17;0.31;-0.84;-0.08;0.26;-0.83;-0.22;0.25;-0.83;-0.17;0.24;-0.85;-0.27;0.19;-0.80;-0.34;0.25;-0.78;-0.35;0.21;-0.74;-0.53;0.22;-0.75;-0.63;0.21;-0.72;-0.72;0.19;-0.72;-0.70;0.19;-0.75;-0.57;0.22;-0.77;-0.38;0.24;-0.81;-0.36;0.22;-0.82;-0.31;0.23;-0.82;-0.26;0.26;-0.85;-0.28;0.25;-0.82;-0.28;0.24;-0.82;0.12;0.26;-0.83;0.16;0.26;-0.83;-0.09;0.34;-0.83;-0.09;0.34;-0.83;0.00;0.29;-0.84;-0.16;0.25;-0.82;-0.18;0.23;-0.81;-0.29;0.22;-0.82;-0.27;0.18;-0.80;-0.46;0.21;-0.73;-0.54;0.20;-0.71;-0.66;0.23;-0.74;-0.78;0.24;-0.73;-0.61;0.22;0.00;0.05;0.00
-0.84;-0.19;0.20;-0.83;-0.28;0.23;-0.83;-0.29;0.25;-0.86;-0.10;0.22;-0.83;-0.23;0.29;-0.79;0.04;0.40;-0.81;0.01;0.27;-0.84;-0.05;0.33;-0.84;-0.17;0.31;-0.84;-0.08;0.26;-0.83;-0.22;0.25;-0.83;-0.17;0.24;-0.85;-0.27;0.19;-0.80;-0.34;0.25;-0.78;-0.35;0.21;-0.74;-0.53;0.22;-0.75;-0.63;0.21;-0.72;-0.72;0.19;-0.72;-0.70;0.19;-0.75;-0.57;0.22;-0.77;-0.38;0.24;-0.81;-0.36;0.22;-0.82;-0.31;0.23;-0.82;-0.26;0.26;-0.85;-0.28;0.25;-0.82;-0.28;0.24;-0.82;0.12;0.26;-0.83;0.16;0.26;-0.83;-0.09;0.34;-0.83;-0.09;0.34;-0.83;0.00;0.29;-0.84;-0.16;0.25;-0.82;-0.18;0.23;-0.81;-0.29;0.22;-0.82;-0.27;0.18;-0.80;-0.46;0.21;-0.73;-0.54;0.20;-0.71;-0.66;0.23;-0.74;-0.78;0.24;-0.73;-0.61;0.22;-0.77;-0.47;0.22;-0.78;-0.33;0.23;-0.81;-0.35;0.23;-0.82;-0.31;0.23;-0.81;-0.21;0.23;-0.85;-0.16;0.24;-0.84;-0.05;0.27;-0.83;-0.05;0.31;-0.80;0.01;0.30;-0.81;-0.04;0.34;-0.85;-0.04;0.31;-0.83;-0.08;0.29;-0.84;-0.14;0.27;-0.83;-0.24;0.25;-0.81;-0.24;0.21;-0.80;-0.31;0.19;-0.80;-0.43;0.19;-0.74;-0.50;0.20;-0.70;-0.72;0.23;-0.70;-0.85;0.22;-0.74;-0.63;0.21;-0.76;-0.49;0.22;-0.77;-0.35;0.22;-0.82;-0.35;0.23;-0.82;-0.30;0.23;-0.80;-0.29;0.25;-0.82;-0.07;0.21;-0.84;0.04;0.28;-0.82;0.00;0.31;-0.82;-0.11;0.31;-0.82;-0.07;0.34;-0.84;-0.05;0.32;-0.82;-0.10;0.27;-0.83;-0.15;0.27;-0.83;-0.23;0.23;-0.81;-0.27;0.22;-0.79;-0.31;0.20;-0.80;-0.43;0.18;-0.72;-0.63;0.21;-0.70;-0.74;0.22;0.00;0.05;0.00
